ord_ref,buyer_ref,ord_dt,ord_state,dispatch_dt,received_dt,promised_dt,promo_code
ZA-00010934,ZAC0003020,28/11/2017 15:44,COMPLETE,29/11/2017 01:10,06/12/2017 13:29,02/12/2017,
ZA-00010935,ZAC0011855,28/11/2017 15:38,COMPLETE,30/11/2017 11:05,03/12/2017 22:24,03/12/2017,
ZA-00010936,ZAC0004226,28/11/2017 14:55,COMPLETE,29/11/2017 04:59,04/12/2017 00:52,03/12/2017,
ZA-00010937,ZAC0008607,28/11/2017 09:36,COMPLETE,03/12/2017 07:22,09/12/2017 13:21,06/12/2017,FREESHIP
ZA-00010938,ZAC0014356,28/11/2017 17:35,DISPATCHED,04/12/2017 19:27,,09/12/2017,FLASH25
ZA-00010939,ZAC0015633,28/11/2017 10:58,COMPLETE,28/11/2017 18:58,02/12/2017 09:56,02/12/2017,FLASH25
ZA-00010940,ZAC0014374,28/11/2017 20:56,COMPLETE,30/11/2017 10:49,05/12/2017 13:42,04/12/2017,FREESHIP
ZA-00010941,ZAC0016973,28/11/2017 17:17,COMPLETE,29/11/2017 18:59,01/12/2017 12:27,04/12/2017,
ZA-00010942,ZAC0016211,28/11/2017 16:06,COMPLETE,29/11/2017 11:40,06/12/2017 21:48,04/12/2017,FREESHIP
ZA-00010943,ZAC0020025,28/11/2017 22:40,COMPLETE,30/11/2017 06:15,07/12/2017 03:20,10/12/2017,
ZA-00010944,ZAC0020213,28/11/2017 22:11,COMPLETE,29/11/2017 19:09,01/12/2017 19:47,04/12/2017,BULK20
ZA-00010945,ZAC0008657,28/11/2017 08:27,COMPLETE,28/11/2017 17:52,06/12/2017 23:31,02/12/2017,FLASH25
ZA-00010946,ZAC0001047,28/11/2017 19:01,COMPLETE,01/12/2017 21:12,06/12/2017 02:15,08/12/2017,
ZA-00010947,ZAC0002065,28/11/2017 13:47,COMPLETE,02/12/2017 12:24,03/12/2017 10:15,07/12/2017,
ZA-00010948,ZAC0000276,28/11/2017 10:00,COMPLETE,29/11/2017 00:09,30/11/2017 23:58,04/12/2017,
ZA-00010949,ZAC0014998,28/11/2017 08:15,COMPLETE,28/11/2017 22:54,03/12/2017 14:31,01/12/2017,WELCOME10
ZA-00010950,ZAC0017194,28/11/2017 16:46,COMPLETE,30/11/2017 09:40,03/12/2017 18:22,07/12/2017,
ZA-00010951,ZAC0023017,28/11/2017 19:54,COMPLETE,02/12/2017 13:49,04/12/2017 07:24,07/12/2017,WELCOME10
ZA-00010952,ZAC0009358,28/11/2017 07:00,COMPLETE,29/11/2017 15:21,02/12/2017 02:24,03/12/2017,
ZA-00010953,ZAC0005889,28/11/2017 08:53,CANCELLED,,,,LOYAL5
ZA-00010954,ZAC0013707,28/11/2017 16:10,COMPLETE,01/12/2017 01:31,06/12/2017 05:20,08/12/2017,
ZA-00010955,ZAC0019331,28/11/2017 18:19,COMPLETE,29/11/2017 20:26,03/12/2017 18:59,02/12/2017,
ZA-00010956,ZAC0017426,28/11/2017 21:27,COMPLETE,03/12/2017 09:22,05/12/2017 07:52,10/12/2017,
ZA-00010957,ZAC0007788,28/11/2017 11:13,COMPLETE,01/12/2017 02:43,09/12/2017 16:35,08/12/2017,
ZA-00010958,ZAC0009125,28/11/2017 11:41,COMPLETE,30/11/2017 12:01,07/12/2017 10:24,05/12/2017,
ZA-00010959,ZAC0000912,28/11/2017 06:43,COMPLETE,29/11/2017 15:47,02/12/2017 23:43,03/12/2017,
ZA-00010960,ZAC0004875,28/11/2017 07:13,COMPLETE,01/12/2017 11:13,03/12/2017 08:50,06/12/2017,
ZA-00010961,ZAC0009547,28/11/2017 14:11,COMPLETE,01/12/2017 19:45,06/12/2017 22:05,06/12/2017,WELCOME10
ZA-00010962,ZAC0016606,29/11/2017 21:32,COMPLETE,03/12/2017 18:04,10/12/2017 22:56,10/12/2017,FLASH25
ZA-00010963,ZAC0003626,29/11/2017 22:41,COMPLETE,01/12/2017 02:59,02/12/2017 12:13,08/12/2017,
ZA-00010964,ZAC0021106,29/11/2017 13:24,COMPLETE,30/11/2017 22:26,04/12/2017 13:57,05/12/2017,
ZA-00010965,ZAC0005166,29/11/2017 16:51,COMPLETE,30/11/2017 22:00,05/12/2017 02:41,10/12/2017,
ZA-00010966,ZAC0010026,29/11/2017 16:18,COMPLETE,30/11/2017 00:50,01/12/2017 11:06,05/12/2017,
ZA-00010967,ZAC0021471,29/11/2017 14:02,COMPLETE,30/11/2017 19:50,03/12/2017 07:43,05/12/2017,
ZA-00010968,ZAC0010154,29/11/2017 21:41,COMPLETE,02/12/2017 18:06,11/12/2017 16:50,06/12/2017,
ZA-00010969,ZAC0011883,29/11/2017 15:41,COMPLETE,01/12/2017 13:49,04/12/2017 17:35,08/12/2017,
ZA-00010970,ZAC0020227,29/11/2017 07:26,COMPLETE,01/12/2017 15:12,06/12/2017 02:59,06/12/2017,
ZA-00010971,ZAC0012088,29/11/2017 22:55,CANCELLED,,,,
ZA-00010972,ZAC0020076,29/11/2017 15:01,COMPLETE,04/12/2017 18:48,10/12/2017 18:29,07/12/2017,
ZA-00010973,ZAC0009702,29/11/2017 07:48,COMPLETE,03/12/2017 10:16,05/12/2017 14:21,08/12/2017,
ZA-00010974,ZAC0019871,29/11/2017 06:50,COMPLETE,02/12/2017 09:12,07/12/2017 12:11,07/12/2017,
ZA-00010975,ZAC0009093,29/11/2017 13:00,COMPLETE,01/12/2017 23:04,05/12/2017 07:58,06/12/2017,FREESHIP
ZA-00010976,ZAC0001609,29/11/2017 18:02,COMPLETE,30/11/2017 21:06,01/12/2017 21:06,05/12/2017,
ZA-00010977,ZAC0020753,29/11/2017 19:06,COMPLETE,30/11/2017 12:08,14/12/2017 22:22,03/12/2017,
ZA-00010978,ZAC0017200,29/11/2017 06:58,COMPLETE,30/11/2017 01:19,05/12/2017 15:26,03/12/2017,
ZA-00010979,ZAC0010538,29/11/2017 19:02,COMPLETE,30/11/2017 19:44,05/12/2017 13:59,05/12/2017,LOYAL5
ZA-00010980,ZAC0022019,29/11/2017 06:04,CANCELLED,,,,
ZA-00010981,ZAC0004411,29/11/2017 12:14,COMPLETE,30/11/2017 11:31,09/12/2017 03:01,07/12/2017,
ZA-00010982,ZAC0018598,29/11/2017 17:22,COMPLETE,02/12/2017 04:54,10/12/2017 20:06,06/12/2017,
ZA-00010983,ZAC0014606,29/11/2017 21:19,COMPLETE,03/12/2017 06:02,05/12/2017 01:05,07/12/2017,
ZA-00010984,ZAC0010403,29/11/2017 15:20,COMPLETE,29/11/2017 20:16,07/12/2017 05:31,03/12/2017,BULK20
ZA-00010985,ZAC0010723,29/11/2017 12:21,COMPLETE,01/12/2017 21:53,09/12/2017 01:14,11/12/2017,
ZA-00010986,ZAC0009173,29/11/2017 21:24,COMPLETE,30/11/2017 20:44,02/12/2017 03:10,03/12/2017,
ZA-00010987,ZAC0016059,29/11/2017 22:45,COMPLETE,03/12/2017 23:53,09/12/2017 21:58,08/12/2017,
ZA-00010988,ZAC0022562,29/11/2017 06:04,COMPLETE,29/11/2017 16:58,01/12/2017 19:26,03/12/2017,
ZA-00010989,ZAC0013851,29/11/2017 06:46,COMPLETE,01/12/2017 17:38,04/12/2017 12:12,04/12/2017,
ZA-00010990,ZAC0002875,29/11/2017 13:09,COMPLETE,02/12/2017 12:05,08/12/2017 05:43,05/12/2017,FREESHIP
ZA-00010991,ZAC0011447,29/11/2017 10:17,COMPLETE,01/12/2017 20:40,07/12/2017 03:37,04/12/2017,FREESHIP
ZA-00010992,ZAC0003635,29/11/2017 22:06,COMPLETE,01/12/2017 00:25,02/12/2017 12:45,08/12/2017,
ZA-00010993,ZAC0006478,29/11/2017 10:36,COMPLETE,30/11/2017 06:43,02/12/2017 03:34,04/12/2017,
ZA-00010994,ZAC0007723,29/11/2017 18:11,COMPLETE,01/12/2017 21:12,04/12/2017 17:16,05/12/2017,BULK20
ZA-00010995,ZAC0001722,29/11/2017 08:29,COMPLETE,02/12/2017 20:16,06/12/2017 03:14,07/12/2017,
ZA-00010996,ZAC0007239,29/11/2017 14:30,COMPLETE,04/12/2017 04:21,06/12/2017 21:53,11/12/2017,
ZA-00010997,ZAC0023727,29/11/2017 11:15,COMPLETE,04/12/2017 07:01,05/12/2017 03:43,08/12/2017,BULK20
ZA-00010998,ZAC0004207,29/11/2017 20:12,COMPLETE,30/11/2017 09:43,05/12/2017 21:38,05/12/2017,
ZA-00010999,ZAC0001670,29/11/2017 07:25,COMPLETE,30/11/2017 09:49,05/12/2017 04:10,05/12/2017,
ZA-00011000,ZAC0010654,29/11/2017 12:08,COMPLETE,06/12/2017 20:34,07/12/2017 16:24,09/12/2017,BULK20
ZA-00011001,ZAC0009949,29/11/2017 10:05,COMPLETE,30/11/2017 08:44,07/12/2017 17:44,07/12/2017,
ZA-00011002,ZAC0008712,29/11/2017 20:08,COMPLETE,02/12/2017 03:34,03/12/2017 04:40,05/12/2017,
ZA-00011003,ZAC0001039,29/11/2017 15:00,COMPLETE,30/11/2017 16:38,03/12/2017 17:16,03/12/2017,
ZA-00011004,ZAC0021629,29/11/2017 07:17,COMPLETE,30/11/2017 16:27,14/12/2017 14:07,05/12/2017,
ZA-00011005,ZAC0009591,29/11/2017 22:07,COMPLETE,04/12/2017 18:41,10/12/2017 07:55,11/12/2017,WINTER15
ZA-00011006,ZAC0001666,29/11/2017 19:28,COMPLETE,04/12/2017 03:56,11/12/2017 02:41,09/12/2017,
ZA-00011007,ZAC0011152,29/11/2017 20:20,COMPLETE,30/11/2017 05:09,01/12/2017 20:08,05/12/2017,
ZA-00011008,ZAC0002518,29/11/2017 14:03,COMPLETE,01/12/2017 06:21,02/12/2017 03:03,06/12/2017,
ZA-00011009,ZAC0007932,29/11/2017 20:00,COMPLETE,02/12/2017 03:43,02/12/2017 15:03,07/12/2017,BULK20
ZA-00011010,ZAC0001317,29/11/2017 16:20,COMPLETE,30/11/2017 21:28,06/12/2017 18:08,07/12/2017,
ZA-00011011,ZAC0007336,29/11/2017 11:10,COMPLETE,02/12/2017 09:08,08/12/2017 10:32,07/12/2017,
ZA-00011012,ZAC0006185,29/11/2017 10:08,COMPLETE,01/12/2017 17:09,04/12/2017 23:51,04/12/2017,
ZA-00011013,ZAC0011784,29/11/2017 18:03,COMPLETE,02/12/2017 01:53,06/12/2017 03:29,05/12/2017,
ZA-00011014,ZAC0004109,29/11/2017 13:09,COMPLETE,30/11/2017 17:13,08/12/2017 12:55,04/12/2017,FREESHIP
ZA-00011015,ZAC0021596,29/11/2017 13:21,DISPATCHED,30/11/2017 04:58,,04/12/2017,
ZA-00011016,ZAC0019096,29/11/2017 21:38,COMPLETE,02/12/2017 02:26,08/12/2017 20:28,09/12/2017,
ZA-00011017,ZAC0015729,29/11/2017 12:01,COMPLETE,05/12/2017 01:47,09/12/2017 15:27,10/12/2017,
ZA-00011018,ZAC0015181,29/11/2017 09:08,COMPLETE,01/12/2017 01:18,05/12/2017 12:47,05/12/2017,
ZA-00011019,ZAC0002178,29/11/2017 12:15,DISPATCHED,01/12/2017 02:52,,05/12/2017,
ZA-00011020,ZAC0013399,29/11/2017 15:13,COMPLETE,05/12/2017 22:47,08/12/2017 05:50,15/12/2017,
ZA-00011021,ZAC0001882,29/11/2017 18:20,COMPLETE,01/12/2017 22:21,09/12/2017 04:07,04/12/2017,
ZA-00011022,ZAC0018424,29/11/2017 06:34,COMPLETE,29/11/2017 20:37,05/12/2017 21:51,03/12/2017,
ZA-00011023,ZAC0001740,29/11/2017 13:27,COMPLETE,01/12/2017 01:54,11/12/2017 11:54,11/12/2017,
ZA-00011024,ZAC0011094,29/11/2017 10:26,COMPLETE,30/11/2017 13:40,01/12/2017 13:22,03/12/2017,
ZA-00011025,ZAC0018457,29/11/2017 11:09,COMPLETE,30/11/2017 01:20,01/12/2017 05:08,03/12/2017,
ZA-00011026,ZAC0012667,29/11/2017 13:57,COMPLETE,02/12/2017 03:06,10/12/2017 10:16,06/12/2017,
ZA-00011027,ZAC0023919,30/11/2017 19:52,COMPLETE,02/12/2017 16:55,06/12/2017 16:42,09/12/2017,
ZA-00011028,ZAC0009417,30/11/2017 20:44,COMPLETE,02/12/2017 11:30,06/12/2017 02:08,12/12/2017,
ZA-00011029,ZAC0012401,30/11/2017 16:34,COMPLETE,04/12/2017 12:57,05/12/2017 13:33,07/12/2017,
ZA-00011030,ZAC0020898,30/11/2017 06:36,COMPLETE,03/12/2017 11:19,06/12/2017 16:19,07/12/2017,
ZA-00011031,ZAC0011274,30/11/2017 11:12,COMPLETE,01/12/2017 06:36,10/12/2017 14:49,04/12/2017,
ZA-00011032,ZAC0018045,30/11/2017 14:05,COMPLETE,04/12/2017 03:27,06/12/2017 09:12,07/12/2017,
ZA-00011033,ZAC0019752,30/11/2017 12:01,COMPLETE,30/11/2017 22:50,05/12/2017 21:42,05/12/2017,
ZA-00011034,ZAC0020450,30/11/2017 21:55,COMPLETE,03/12/2017 17:17,07/12/2017 19:57,10/12/2017,
ZA-00011035,ZAC0023163,30/11/2017 09:25,COMPLETE,01/12/2017 06:39,07/12/2017 07:01,05/12/2017,
ZA-00011036,ZAC0018701,30/11/2017 09:32,COMPLETE,01/12/2017 02:39,02/12/2017 11:38,05/12/2017,
ZA-00011037,ZAC0023446,30/11/2017 20:07,COMPLETE,03/12/2017 10:42,04/12/2017 06:02,06/12/2017,
ZA-00011038,ZAC0020974,30/11/2017 19:37,COMPLETE,02/12/2017 11:30,05/12/2017 21:22,06/12/2017,BULK20
ZA-00011039,ZAC0017158,30/11/2017 07:17,COMPLETE,03/12/2017 17:28,09/12/2017 01:55,10/12/2017,LOYAL5
ZA-00011040,ZAC0016680,30/11/2017 18:32,CANCELLED,,,,LOYAL5
ZA-00011041,ZAC0020425,30/11/2017 17:52,COMPLETE,02/12/2017 09:19,03/12/2017 11:31,05/12/2017,
ZA-00011042,ZAC0022836,30/11/2017 20:40,CANCELLED,,,,
ZA-00011043,ZAC0017730,30/11/2017 13:16,COMPLETE,04/12/2017 11:16,10/12/2017 06:01,11/12/2017,
ZA-00011044,ZAC0013001,30/11/2017 15:38,COMPLETE,02/12/2017 11:33,08/12/2017 15:02,07/12/2017,
ZA-00011045,ZAC0008090,30/11/2017 14:44,COMPLETE,03/12/2017 09:53,04/12/2017 18:59,07/12/2017,WINTER15
ZA-00011046,ZAC0019705,30/11/2017 17:16,COMPLETE,03/12/2017 06:27,06/12/2017 17:14,10/12/2017,
ZA-00011047,ZAC0006084,30/11/2017 09:24,COMPLETE,04/12/2017 08:55,05/12/2017 18:16,08/12/2017,
ZA-00011048,ZAC0008300,30/11/2017 22:43,DISPATCHED,01/12/2017 12:15,,05/12/2017,
ZA-00011049,ZAC0020285,30/11/2017 17:49,COMPLETE,01/12/2017 20:18,03/12/2017 02:02,05/12/2017,
ZA-00011050,ZAC0014734,30/11/2017 14:55,COMPLETE,01/12/2017 16:35,06/12/2017 08:38,11/12/2017,
ZA-00011051,ZAC0020948,30/11/2017 16:16,COMPLETE,02/12/2017 07:13,04/12/2017 08:44,06/12/2017,
ZA-00011052,ZAC0019406,30/11/2017 19:52,COMPLETE,02/12/2017 03:13,08/12/2017 01:42,05/12/2017,
ZA-00011053,ZAC0013173,30/11/2017 08:23,COMPLETE,30/11/2017 21:38,10/12/2017 17:41,03/12/2017,
ZA-00011054,ZAC0017396,30/11/2017 08:43,COMPLETE,03/12/2017 19:05,10/12/2017 05:37,08/12/2017,
ZA-00011055,ZAC0018723,30/11/2017 19:24,COMPLETE,03/12/2017 16:43,05/12/2017 14:05,08/12/2017,
ZA-00011056,ZAC0009452,30/11/2017 09:00,COMPLETE,05/12/2017 03:23,07/12/2017 18:26,09/12/2017,
ZA-00011057,ZAC0019470,30/11/2017 15:30,RETURNED,02/12/2017 02:59,05/12/2017 22:18,07/12/2017,
ZA-00011058,ZAC0006069,30/11/2017 07:26,DISPATCHED,02/12/2017 08:45,,07/12/2017,LOYAL5
ZA-00011059,ZAC0017412,30/11/2017 16:31,COMPLETE,05/12/2017 09:06,07/12/2017 10:33,09/12/2017,
ZA-00011060,ZAC0007519,30/11/2017 22:06,COMPLETE,08/12/2017 03:13,10/12/2017 17:49,11/12/2017,LOYAL5
ZA-00011061,ZAC0014901,30/11/2017 22:02,COMPLETE,02/12/2017 02:10,11/12/2017 14:13,09/12/2017,
ZA-00011062,ZAC0018817,30/11/2017 08:17,COMPLETE,01/12/2017 06:05,05/12/2017 04:04,06/12/2017,WELCOME10
ZA-00011063,ZAC0013407,30/11/2017 12:41,COMPLETE,02/12/2017 10:49,08/12/2017 09:16,06/12/2017,
ZA-00011064,ZAC0001558,30/11/2017 08:27,COMPLETE,01/12/2017 00:43,04/12/2017 13:30,05/12/2017,
ZA-00011065,ZAC0005863,30/11/2017 20:09,COMPLETE,01/12/2017 10:49,02/12/2017 08:53,04/12/2017,BULK20
ZA-00011066,ZAC0020104,30/11/2017 14:36,COMPLETE,04/12/2017 15:27,13/12/2017 05:09,07/12/2017,
ZA-00011067,ZAC0018326,30/11/2017 22:24,RETURNED,05/12/2017 02:10,11/12/2017 07:39,08/12/2017,
ZA-00011068,ZAC0002719,30/11/2017 11:20,COMPLETE,02/12/2017 13:20,04/12/2017 15:00,06/12/2017,
ZA-00011069,ZAC0021672,30/11/2017 22:41,COMPLETE,06/12/2017 12:27,09/12/2017 01:32,11/12/2017,
ZA-00011070,ZAC0015443,30/11/2017 17:53,COMPLETE,03/12/2017 02:28,07/12/2017 08:08,06/12/2017,
ZA-00011071,ZAC0011682,30/11/2017 08:39,COMPLETE,01/12/2017 19:53,05/12/2017 05:01,04/12/2017,
ZA-00011072,ZAC0005120,30/11/2017 12:39,COMPLETE,01/12/2017 20:47,02/12/2017 15:02,06/12/2017,WINTER15
ZA-00011073,ZAC0008012,30/11/2017 18:33,COMPLETE,04/12/2017 09:57,10/12/2017 05:29,08/12/2017,
ZA-00011074,ZAC0001144,30/11/2017 17:40,COMPLETE,03/12/2017 07:07,04/12/2017 11:49,13/12/2017,
ZA-00011075,ZAC0015036,30/11/2017 20:39,COMPLETE,02/12/2017 22:26,07/12/2017 03:30,06/12/2017,WINTER15
ZA-00011076,ZAC0001786,30/11/2017 09:16,COMPLETE,30/11/2017 18:58,03/12/2017 16:18,04/12/2017,
ZA-00011077,ZAC0016447,30/11/2017 20:18,COMPLETE,03/12/2017 04:04,07/12/2017 05:13,08/12/2017,
